filename,width,height,class,xmin,ymin,xmax,ymax
image2020-02-18 01_20_14.305398.jpg,1024,768,kaleng,106,356,288,501
image2020-02-18 01_20_27.366623.jpg,1024,768,kaleng,86,316,309,459
image2020-02-18 01_20_55.947370.jpg,1024,768,kaleng,95,295,218,490
image2020-02-18 01_21_12.012690.jpg,1024,768,kaleng,95,408,218,623
image2020-02-18 01_21_56.639048.jpg,1024,768,kaleng,91,325,225,527
image2020-02-18 01_22_15.175842.jpg,1024,768,kaleng,85,379,312,506
image2020-02-18 01_22_28.200496.jpg,1024,768,kaleng,88,309,231,502
image2020-02-18 01_22_41.233035.jpg,1024,768,kaleng,99,321,307,467
image2020-02-18 01_23_19.321190.jpg,1024,768,kaleng,87,366,310,472
image2020-02-18 01_23_55.382670.jpg,1024,768,kaleng,91,293,218,490
image2020-02-18 01_24_10.418469.jpg,1024,768,kaleng,91,335,312,460
image2020-02-18 01_25_57.138588.jpg,1024,768,kaleng,91,323,218,523
image2020-02-18 01_26_47.231229.jpg,1024,768,kaleng,29,364,260,488
image2020-02-18 01_27_05.763549.jpg,1024,768,kaleng,91,262,219,461
image2020-02-18 01_27_24.813300.jpg,1024,768,kaleng,97,342,312,468
image2020-02-18 01_31_03.791298.jpg,1024,768,kaleng,102,364,225,543
image2020-02-18 01_31_24.337659.jpg,1024,768,kaleng,91,317,304,461
image2020-02-18 01_31_37.378474.jpg,1024,768,kaleng,93,306,236,494
image2020-02-18 01_32_20.992130.jpg,1024,768,kaleng,104,329,284,488
images (1).jpg,299,168,sedotan,102,64,192,137
images (1).jpg,299,168,sedotan,128,55,208,70
images.jpg,343,147,sedotan,94,22,258,91
IMG-20220517-WA0032.jpg,360,480,botolkaca,2,166,354,297
IMG-20220517-WA0033.jpg,360,480,botolkaca,100,1,218,461
IMG-20220517-WA0035.jpg,360,480,botolkaca,105,1,225,471
IMG-20220517-WA0037.jpg,360,480,botolkaca,95,12,232,307
IMG-20220517-WA0038.jpg,360,480,botolkaca,114,5,245,477
IMG-20220517-WA0039.jpg,360,480,botolkaca,114,6,246,473
IMG-20220517-WA0040.jpg,360,480,botolkaca,92,6,214,480
IMG-20220517-WA0041.jpg,360,480,botolkaca,130,24,248,480
IMG-20220517-WA0042.jpg,360,480,botolkaca,118,6,228,479
IMG-20220517-WA0043.jpg,360,480,botolkaca,113,3,236,480
IMG-20220517-WA0046.jpg,360,480,botolkaca,2,178,360,268
IMG-20220517-WA0050.jpg,360,480,botolkaca,63,26,263,443
IMG-20220517-WA0055.jpg,360,480,botolkaca,113,1,236,461
IMG-20220517-WA0058.jpg,360,480,botolkaca,123,3,252,480
IMG_20220514_221109.jpg,270,480,kardus,40,223,206,310
IMG_20220514_221136.jpg,270,480,kardus,64,211,207,334
IMG_20220514_221140.jpg,270,480,kardus,102,203,188,334
IMG_20220514_221144.jpg,270,480,kardus,71,197,188,312
IMG_20220514_221221.jpg,270,480,kardus,50,128,208,303
IMG_20220514_221246.jpg,270,480,kardus,20,74,167,321
IMG_20220514_221250.jpg,270,480,kardus,46,167,164,334
IMG_20220514_221323.jpg,640,360,kardus,223,84,467,249
IMG_20220514_221409.jpg,270,480,kardus,38,167,195,396
IMG_20220514_221409.jpg,270,480,kardus,29,402,182,480
IMG_20220514_221409.jpg,270,480,kardus,193,281,239,315
IMG_20220514_221443.jpg,270,480,kardus,80,205,214,381
IMG_20220514_221445.jpg,270,480,kardus,65,112,240,293
IMG_20220514_221458.jpg,640,360,kardus,202,80,481,321
IMG_20220514_221500.jpg,640,360,kardus,263,45,466,338
IMG_20220514_221506.jpg,270,480,kardus,50,198,206,428
IMG_20220514_221520.jpg,270,480,kardus,13,128,270,300
IMG_20220514_221539.jpg,270,480,kardus,39,265,242,403
IMG_20220514_221552.jpg,270,480,kardus,67,114,215,218
IMG_20220514_221641.jpg,270,480,kardus,57,170,194,346
IMG_20220514_221658.jpg,270,480,kardus,53,177,205,380
IMG_20220514_221700.jpg,270,480,kardus,27,116,213,332
IMG_20220514_221722.jpg,270,480,kardus,87,171,224,304
IMG_20220514_221725.jpg,270,480,kardus,74,174,232,296
IMG_20220514_221838.jpg,270,480,kardus,64,197,201,283
IMG_20220514_221845.jpg,270,480,kardus,47,216,188,301
IMG_20220514_221845.jpg,270,480,kardus,124,3,235,41
IMG_20220514_221903.jpg,270,480,kardus,78,194,204,288
IMG_20220514_221903.jpg,270,480,kardus,147,1,259,42
IMG_20220514_221923.jpg,270,480,kardus,23,182,237,289
IMG_20220514_222007.jpg,270,480,kardus,90,211,240,312
IMG_20220514_222012.jpg,270,480,kardus,31,246,180,338
IMG_20220514_222102.jpg,270,480,kardus,156,146,217,202
IMG_20220514_222102.jpg,270,480,kardus,89,186,259,305
IMG_20220514_222207.jpg,270,480,kardus,126,172,187,216
IMG_20220514_222207.jpg,270,480,kardus,80,201,220,321
IMG_20220514_222211.jpg,270,480,kardus,63,143,146,225
IMG_20220514_222211.jpg,270,480,kardus,54,146,222,340
IMG_20220514_222224.jpg,270,480,kardus,126,124,198,187
IMG_20220514_222224.jpg,270,480,kardus,134,157,263,258
IMG_20220514_222224.jpg,270,480,kardus,119,153,263,302
IMG_20220514_222249.jpg,270,480,kardus,115,190,238,302
IMG_20220514_222249.jpg,270,480,kardus,1,143,191,270
IMG_20220514_222249.jpg,270,480,kardus,32,125,228,360
IMG_20220514_222518.jpg,270,480,kardus,40,88,120,165
IMG_20220514_222518.jpg,270,480,kardus,114,87,214,201
IMG_20220514_222518.jpg,270,480,kardus,22,61,218,244
IMG_20220516_112745.jpg,270,480,sedotan,105,38,143,348
IMG_20220516_112754.jpg,270,480,sedotan,131,226,184,431
IMG_20220516_112813.jpg,270,480,sedotan,119,55,145,341
IMG_20220516_112816.jpg,270,480,sedotan,73,154,105,428
IMG_20220516_112816_1.jpg,270,480,sedotan,87,159,123,431
IMG_20220516_112817.jpg,270,480,sedotan,116,143,151,394
IMG_20220516_112842_1.jpg,270,480,sedotan,116,125,134,384
IMG_20220516_112842_2.jpg,270,480,sedotan,120,127,143,358
IMG_20220516_112842_3.jpg,270,480,sedotan,144,33,157,299
IMG_20220516_112842_7.jpg,270,480,sedotan,129,110,136,323
IMG_20220516_112859_1.jpg,270,480,sedotan,114,159,120,367
IMG_20220516_112859_12.jpg,270,480,sedotan,140,123,151,339
IMG_20220516_112859_13.jpg,270,480,sedotan,70,109,93,299
IMG_20220516_112859_15.jpg,270,480,sedotan,95,192,127,395
IMG_20220516_112859_2.jpg,270,480,sedotan,105,146,137,366
IMG_20220516_112859_3.jpg,270,480,sedotan,92,155,121,373
IMG_20220516_112859_4.jpg,270,480,sedotan,77,209,152,407
IMG_20220516_112859_6.jpg,270,480,sedotan,113,132,132,323
IMG_20220516_172247.jpg,270,480,botolplastik,110,128,171,269
IMG_20220516_172254.jpg,270,480,botolplastik,174,83,241,225
IMG_20220516_172256.jpg,270,480,botolplastik,41,75,101,230
IMG_20220516_172302.jpg,270,480,botolplastik,40,173,103,292
IMG_20220516_172304.jpg,270,480,botolplastik,99,206,143,340
IMG_20220516_172309.jpg,270,480,botolplastik,126,171,156,253
IMG_20220516_172312.jpg,270,480,botolplastik,41,87,110,318
IMG_20220516_172313.jpg,270,480,botolplastik,90,76,158,306
IMG_20220516_172319.jpg,270,480,botolplastik,72,83,174,345
IMG_20220516_172321.jpg,270,480,botolplastik,72,160,240,405
IMG_20220516_172322.jpg,270,480,botolplastik,65,130,149,369
IMG_20220516_172325.jpg,270,480,botolplastik,75,137,159,336
IMG_20220516_172327.jpg,270,480,botolplastik,107,30,169,279
IMG_20220516_172329.jpg,270,480,botolplastik,72,118,183,384
IMG_20220517_142244.jpg,270,480,botolkaca,112,144,133,202
IMG_20220517_142247.jpg,270,480,botolkaca,49,64,91,149
IMG_20220517_142249.jpg,270,480,botolkaca,119,287,159,354
IMG_20220517_142254.jpg,270,480,botolkaca,147,200,173,247
IMG_20220517_142300.jpg,270,480,botolkaca,102,147,142,226
IMG_20220517_142305.jpg,270,480,botolkaca,80,142,120,216
IMG_20220517_142307.jpg,270,480,botolkaca,69,298,103,371
IMG_20220517_142308.jpg,270,480,botolkaca,150,65,188,155
IMG_20220517_142314.jpg,270,480,botolkaca,79,133,111,204
IMG_20220517_142315.jpg,270,480,botolkaca,83,156,120,229
IMG_20220517_142316.jpg,270,480,botolkaca,115,238,146,303
IMG_20220517_142321.jpg,270,480,botolkaca,137,207,181,277
IMG_20220517_142346.jpg,270,480,botolkaca,111,161,137,219
IMG_20220517_142346.jpg,270,480,plastik,192,115,270,211
IMG_20220517_142352.jpg,270,480,botolkaca,172,311,212,398
IMG_20220517_142358.jpg,270,480,botolkaca,106,281,162,394
IMG_20220517_142416.jpg,270,480,botolkaca,149,130,186,208
IMG_20220517_142425.jpg,270,480,botolkaca,46,30,95,142
IMG_20220517_142428.jpg,270,480,botolkaca,110,257,146,343
IMG_20220517_142430.jpg,270,480,botolkaca,51,290,85,370
IMG_20220517_142430.jpg,270,480,kertas,81,183,189,247
IMG_20220517_142637.jpg,270,480,botolplastik,152,106,191,200
IMG_20220517_142637.jpg,270,480,botolplastik,118,172,150,263
IMG_20220517_142637.jpg,270,480,botolplastik,46,283,95,354
IMG_20220517_142644.jpg,270,480,botolplastik,52,300,112,408
IMG_20220517_142644.jpg,270,480,botolplastik,111,201,146,277
IMG_20220517_142644.jpg,270,480,botolplastik,181,126,214,207
IMG_20220517_142647.jpg,270,480,botolplastik,44,261,124,353
IMG_20220517_142647.jpg,270,480,botolplastik,73,155,125,218
IMG_20220517_142647.jpg,270,480,botolplastik,129,38,167,131
IMG_20220517_142651.jpg,270,480,botolplastik,163,167,213,261
IMG_20220517_142651.jpg,270,480,botolplastik,91,197,130,265
IMG_20220517_142651.jpg,270,480,botolplastik,40,297,111,402
IMG_20220517_142657.jpg,640,360,botolplastik,296,44,411,104
IMG_20220517_142657.jpg,640,360,botolplastik,382,166,450,207
IMG_20220517_142657.jpg,640,360,botolplastik,338,228,409,346
IMG_20220517_142659.jpg,640,360,botolplastik,295,206,402,276
IMG_20220517_142659.jpg,640,360,botolplastik,297,126,340,169
IMG_20220517_142659.jpg,640,360,botolplastik,159,65,270,131
IMG_20220517_142929.jpg,270,480,botolplastik,61,163,91,233
IMG_20220517_142929.jpg,270,480,botolplastik,150,172,180,237
IMG_20220517_142929.jpg,270,480,kertas,24,178,148,277
IMG_20220517_142931.jpg,270,480,kertas,1,218,131,322
IMG_20220517_142931.jpg,270,480,botolplastik,120,227,154,299
IMG_20220517_142931.jpg,270,480,botolplastik,39,195,74,271
IMG_20220517_142934.jpg,270,480,botolplastik,144,151,196,316
IMG_20220517_142934.jpg,270,480,botolplastik,55,124,96,262
IMG_20220517_142934.jpg,270,480,kertas,1,223,208,320
IMG_20220517_142938.jpg,270,480,kertas,1,58,75,254
IMG_20220517_142938.jpg,270,480,botolplastik,59,185,204,308
IMG_20220517_142941.jpg,270,480,botolplastik,160,241,258,315
IMG_20220517_142941.jpg,270,480,botolplastik,54,190,100,307
IMG_20220517_142941.jpg,270,480,kertas,5,129,177,286
IMG_20220517_142945.jpg,270,480,kertas,3,58,142,253
IMG_20220517_142945.jpg,270,480,botolplastik,27,155,180,218
IMG_20220517_142945.jpg,270,480,botolplastik,149,41,198,144
IMG_20220517_142947.jpg,270,480,botolplastik,100,116,130,184
IMG_20220517_142947.jpg,270,480,botolplastik,36,224,110,257
IMG_20220517_142947.jpg,270,480,kertas,14,178,101,303
IMG_20220517_142949.jpg,270,480,kertas,17,184,158,280
IMG_20220517_142949.jpg,270,480,botolplastik,166,175,208,230
IMG_20220517_142949.jpg,270,480,botolplastik,60,216,130,264
IMG_20220517_142952.jpg,270,480,botolplastik,130,246,202,278
IMG_20220517_142952.jpg,270,480,botolplastik,79,201,108,253
IMG_20220517_142952.jpg,270,480,kertas,66,190,170,250
IMG_20220517_143000.jpg,270,480,kertas,19,268,125,343
IMG_20220517_143000.jpg,270,480,kertas,215,249,270,301
IMG_20220517_143000.jpg,270,480,botolplastik,46,257,71,314
IMG_20220517_143000.jpg,270,480,botolplastik,136,70,156,135
IMG_20220517_143002.jpg,270,480,botolplastik,164,49,189,133
IMG_20220517_143002.jpg,270,480,botolplastik,87,322,115,373
IMG_20220517_143002.jpg,270,480,kertas,46,312,189,422
IMG_20220517_143006.jpg,270,480,kertas,76,288,222,415
IMG_20220517_143006.jpg,270,480,botolplastik,148,299,175,358
IMG_20220517_143006.jpg,270,480,botolplastik,52,57,82,139
IMG_20220517_143010.jpg,270,480,botolplastik,65,113,94,180
IMG_20220517_143010.jpg,270,480,botolplastik,206,295,228,349
IMG_20220517_143010.jpg,270,480,kertas,151,295,256,394
IMG_20220517_143018.jpg,640,360,botolplastik,188,148,410,225
IMG_20220517_143021.jpg,640,360,botolplastik,147,134,365,209
IMG_20220517_143023.jpg,640,360,botolplastik,310,173,549,245
IMG_20220517_143026.jpg,640,360,botolplastik,114,81,314,146
IMG_20220517_143033.jpg,640,360,botolplastik,143,138,229,307
IMG_20220517_143039.jpg,270,480,botolplastik,68,197,150,228
IMG_20220517_143039.jpg,270,480,botolplastik,182,174,225,252
IMG_20220517_143059.jpg,270,480,botolplastik,69,98,130,245
IMG_20220517_143133.jpg,270,480,kertas,52,145,168,204
IMG_20220517_143133.jpg,270,480,botolplastik,110,77,131,142
IMG_20220517_143133.jpg,270,480,botolplastik,24,105,52,181
IMG_20220517_143135.jpg,270,480,botolplastik,114,112,138,181
IMG_20220517_143135.jpg,270,480,botolplastik,197,82,219,147
IMG_20220517_143135.jpg,270,480,kertas,141,146,255,210
IMG_20220517_143137.jpg,270,480,kertas,95,382,223,458
IMG_20220517_143137.jpg,270,480,botolplastik,152,314,176,376
IMG_20220517_143137.jpg,270,480,botolplastik,68,359,97,433
IMG_20220517_143152.jpg,270,480,botolplastik,163,229,258,261
IMG_20220517_143152.jpg,270,480,botolplastik,41,171,70,258
IMG_20220517_143159.jpg,270,480,botolplastik,153,132,206,159
IMG_20220517_143159.jpg,270,480,botolplastik,42,88,71,184
IMG_20220517_143201.jpg,270,480,botolplastik,163,243,216,270
IMG_20220517_143201.jpg,270,480,botolplastik,56,211,88,311
IMG_20220517_143238.jpg,270,480,botolplastik,5,210,52,279
IMG_20220517_143238.jpg,270,480,botolplastik,215,280,247,349
IMG_20220517_143238.jpg,270,480,botolplastik,151,102,178,184
IMG_20220517_143238.jpg,270,480,botolplastik,75,27,103,108
IMG_20220517_143325.jpg,270,480,kaleng,89,278,152,365
IMG_20220517_143332.jpg,270,480,kaleng,82,62,171,232
IMG_20220517_143344.jpg,270,480,kaleng,58,137,97,213
IMG_20220517_143346.jpg,270,480,kaleng,188,241,233,318
IMG_20220517_143515.jpg,270,480,kaleng,81,183,157,237
IMG_20220517_143517.jpg,270,480,kaleng,67,185,113,266
IMG_20220517_143521.jpg,270,480,kaleng,72,137,244,242
IMG_20220517_143523.jpg,270,480,kaleng,8,174,226,279
IMG_20220517_143526.jpg,270,480,kaleng,117,310,171,340
IMG_20220517_143533.jpg,270,480,kaleng,100,181,137,269
IMG_20220517_143536.jpg,270,480,kaleng,77,243,120,333
IMG_20220517_143541.jpg,270,480,kaleng,92,58,131,157
IMG_20220517_143543.jpg,270,480,kaleng,186,303,233,400
IMG_20220517_143548.jpg,270,480,kaleng,132,138,165,213
IMG_20220517_143550.jpg,270,480,kaleng,84,165,133,269
IMG_20220517_143554.jpg,270,480,kaleng,67,60,116,154
IMG_20220517_143600.jpg,270,480,kaleng,84,151,141,273
IMG_20220517_143601.jpg,270,480,kaleng,150,293,210,430
IMG_20220517_143604.jpg,270,480,kaleng,47,96,101,241
IMG_20220517_143607.jpg,270,480,kaleng,160,37,235,194
IMG_20220517_143614.jpg,270,480,kaleng,50,191,195,250
IMG_20220517_143618.jpg,270,480,kaleng,52,240,129,349
IMG_20220517_143623.jpg,270,480,kaleng,192,253,246,355
IMG_20220517_143633.jpg,270,480,kaleng,87,345,139,384
IMG_20220517_143636.jpg,270,480,kaleng,100,153,188,222
IMG_20220517_143649.jpg,270,480,kaleng,76,204,165,374
IMG_20220517_143655.jpg,270,480,kaleng,150,105,196,220
IMG_20220517_143737.jpg,270,480,kaleng,91,220,156,301
IMG_20220517_143740.jpg,270,480,kaleng,51,131,124,207
IMG_20220517_143745.jpg,270,480,kaleng,65,143,136,229
IMG_20220517_143747.jpg,270,480,kaleng,116,241,181,341
IMG_20220517_143754.jpg,270,480,kaleng,78,285,161,441
IMG_20220517_143756.jpg,270,480,kaleng,113,23,209,201
IMG_20220517_143759.jpg,270,480,kaleng,63,171,116,254
IMG_20220517_143804.jpg,270,480,kaleng,89,49,160,169
IMG_20220517_143807.jpg,270,480,kaleng,76,182,196,255
IMG_20220517_143811.jpg,270,480,kaleng,107,342,150,365
IMG_20220517_143813.jpg,270,480,kaleng,133,96,179,119
IMG_20220517_143816.jpg,270,480,kaleng,19,97,66,124
IMG_20220517_143819.jpg,270,480,kaleng,160,333,227,374
IMG_20220517_143823.jpg,270,480,kaleng,19,185,127,246
IMG_20220517_143825.jpg,270,480,kaleng,11,330,150,417
IMG_20220517_143849.jpg,270,480,kertas,227,82,270,167
IMG_20220517_143849.jpg,270,480,kaleng,196,83,231,145
IMG_20220517_143852.jpg,270,480,kaleng,70,135,110,203
IMG_20220517_143852.jpg,270,480,kertas,107,142,270,289
IMG_20220517_143905.jpg,270,480,kaleng,117,186,202,320
IMG_20220517_143911.jpg,270,480,kaleng,158,199,202,254
IMG_20220517_143913.jpg,270,480,kaleng,64,212,149,336
IMG_20220517_143916.jpg,270,480,kaleng,171,281,213,346
IMG_20220517_143918.jpg,270,480,kaleng,189,43,238,139
IMG_20220517_143936.jpg,270,480,plastik,65,222,193,324
IMG_20220517_143938.jpg,270,480,plastik,66,311,138,390
IMG_20220517_143950.jpg,640,360,plastik,229,53,480,243
IMG_20220517_143958.jpg,270,480,plastik,62,114,157,234
IMG_20220517_144005.jpg,270,480,plastik,48,114,187,243
IMG_20220517_144022.jpg,270,480,plastik,107,292,239,359
IMG_20220517_144025.jpg,270,480,plastik,30,259,266,404
IMG_20220517_144027.jpg,270,480,plastik,2,90,251,215
IMG_20220517_144032.jpg,270,480,plastik,54,104,182,231
IMG_20220517_144036.jpg,270,480,plastik,12,243,153,370
IMG_20220517_144037.jpg,270,480,plastik,76,63,215,190
IMG_20220517_144040.jpg,270,480,plastik,89,272,222,391
IMG_20220517_144132.jpg,640,360,plastik,252,135,366,267
IMG_20220517_144132.jpg,640,360,kertas,2,67,163,360
IMG_20220517_144151.jpg,270,480,plastik,62,235,129,296
IMG_20220517_144153.jpg,270,480,plastik,107,89,177,156
IMG_20220517_144154.jpg,270,480,plastik,95,322,157,386
IMG_20220517_144158.jpg,270,480,plastik,11,121,92,202
IMG_20220517_144204.jpg,270,480,plastik,185,154,261,206
IMG_20220517_144205.jpg,270,480,plastik,112,358,186,420
IMG_20220517_144207.jpg,270,480,plastik,30,98,115,152
IMG_20220517_144215.jpg,270,480,plastik,71,245,150,292
IMG_20220517_144215.jpg,270,480,plastik,7,352,165,426
IMG_20220517_144222.jpg,270,480,plastik,86,149,129,198
IMG_20220517_144224.jpg,270,480,plastik,134,337,189,395
IMG_20220517_144227.jpg,270,480,plastik,165,377,218,440
IMG_20220517_144233.jpg,270,480,plastik,66,194,123,234
IMG_20220517_144234.jpg,270,480,plastik,125,342,181,388
IMG_20220517_144235.jpg,270,480,plastik,162,137,215,187
IMG_20220517_144345.jpg,270,480,kertas,16,56,203,195
IMG_20220517_144352.jpg,270,480,kertas,15,30,207,187
IMG_20220517_144356.jpg,270,480,kertas,35,69,133,147
IMG_20220517_144359.jpg,270,480,kertas,165,119,267,201
IMG_20220517_144414.jpg,270,480,kertas,109,333,215,454
IMG_20220517_144417.jpg,270,480,kertas,119,15,236,144
IMG_20220517_144423.jpg,270,480,kertas,21,123,193,271
IMG_20220517_144441.jpg,640,360,kertas,284,77,559,291
IMG_20220517_144443.jpg,640,360,kertas,99,24,372,235
IMG_20220517_144453.jpg,640,360,kertas,96,182,277,341
IMG_20220517_144457.jpg,270,480,kertas,110,222,204,334
IMG_20220517_144606.jpg,270,480,plastik,9,131,113,208
IMG_20220517_144608.jpg,270,480,plastik,47,63,111,107
IMG_20220517_144610.jpg,270,480,plastik,161,15,227,64
IMG_20220517_144612.jpg,270,480,plastik,43,356,111,406
IMG_20220517_144623.jpg,270,480,plastik,39,208,127,278
IMG_20220517_144640.jpg,640,360,kertas,137,53,393,295
IMG_20220517_144641.jpg,270,480,kertas,39,229,221,438
IMG_20220517_144652.jpg,640,360,kertas,82,77,383,353
IMG_20220517_144654.jpg,270,480,kertas,52,186,149,289
IMG_20220517_144657.jpg,270,480,kertas,121,281,232,401
IMG_20220517_144715.jpg,270,480,kertas,82,267,205,386
IMG_20220517_144717.jpg,270,480,kertas,120,43,239,138
IMG_20220517_144719.jpg,270,480,kertas,9,31,138,144
IMG_20220517_144726.jpg,270,480,kertas,22,135,236,263
IMG_20220517_144731.jpg,270,480,kertas,17,204,208,321
IMG_20220517_144740.jpg,270,480,kertas,3,93,137,241
IMG_20220517_144742.jpg,270,480,kertas,116,242,240,398
IMG_20220517_144743.jpg,270,480,kertas,56,263,188,425
IMG_20220517_144751.jpg,270,480,kertas,25,64,160,234
IMG_20220517_144752.jpg,270,480,kertas,57,234,175,388
IMG_20220517_144754.jpg,270,480,kertas,110,97,237,252
IMG_20220517_144755.jpg,270,480,kertas,128,267,250,425
IMG_20220517_144755_1.jpg,270,480,kertas,127,267,248,422
IMG_20220517_144814.jpg,270,480,kertas,97,144,268,304
IMG_20220517_144816.jpg,270,480,kertas,20,26,211,217
IMG_20220517_144837.jpg,270,480,kertas,56,93,188,214
IMG_20220517_144841.jpg,270,480,kertas,15,175,168,317
IMG_20220517_144846.jpg,270,480,kertas,34,41,268,233
IMG_20220517_144848.jpg,270,480,kertas,1,70,249,276
IMG_20220517_162447.jpg,270,480,kardus,34,42,226,192
IMG_20220517_162455.jpg,270,480,kardus,46,289,191,446
IMG_20220517_162458.jpg,270,480,kardus,82,64,228,189
IMG_20220517_162500.jpg,270,480,kardus,90,249,206,358
IMG_20220517_162503.jpg,270,480,kardus,61,167,176,281
IMG_20220517_162508.jpg,270,480,kardus,57,265,204,408
IMG_20220517_162514.jpg,270,480,kardus,78,256,210,376
IMG_20220517_162515.jpg,270,480,kardus,158,87,270,198
IMG_20220517_162517.jpg,270,480,kardus,1,284,150,391
IMG_20220517_162520.jpg,270,480,kardus,76,256,234,349
IMG_20220517_162525.jpg,270,480,kardus,30,270,165,396
IMG_20220517_162527.jpg,270,480,kardus,1,85,153,193
IMG_20220517_162534.jpg,270,480,kardus,78,323,189,422
IMG_20220517_162539.jpg,270,480,kardus,81,207,138,247
IMG_20220517_162541.jpg,270,480,kardus,98,338,159,386
IMG_20220517_162545.jpg,270,480,kardus,20,299,70,337
IMG_20220517_162548.jpg,270,480,kardus,80,351,152,424
IMG_20220517_162556.jpg,270,480,kardus,28,104,154,230
IMG_20220517_162627.jpg,270,480,kardus,121,275,184,331
IMG_20220517_162818.jpg,270,480,kardus,36,265,207,400
IMG_20220517_162821.jpg,270,480,kardus,23,105,218,231
IMG_20220517_162824.jpg,270,480,kardus,39,241,260,425
IMG_20220517_162833.jpg,270,480,kardus,62,330,170,431
IMG_20220517_162840.jpg,270,480,kardus,109,190,207,297
IMG_20220517_162843.jpg,270,480,kardus,63,122,172,190
IMG_20220517_162855.jpg,270,480,kardus,56,113,175,212
IMG_20220517_162857.jpg,270,480,kardus,78,340,239,480
IMG_20220517_162859.jpg,270,480,kardus,1,113,172,266
IMG_20220517_162904.jpg,640,360,kardus,197,94,380,276
IMG_20220517_162906.jpg,270,480,kardus,1,110,204,319
IMG_20220517_162914.jpg,270,480,kardus,58,114,230,197
IMG_20220517_162917.jpg,270,480,kardus,26,100,228,198
IMG_20220517_162928.jpg,270,480,kardus,44,93,171,218
IMG_20220517_162929.jpg,270,480,kardus,122,170,224,237
IMG_20220517_162932.jpg,270,480,kardus,123,199,240,282
IMG_20220517_163023.jpg,270,480,kardus,32,282,145,393
IMG_20220517_163025.jpg,270,480,kardus,76,42,182,135
